dataset,projection,run_id,run,test_loss,trust_p2,cont_p2,trust,cont,fit_time,inference_time,D_dev,D_bias,E_NA
mnist,umap,3,780,0.7634912618568965,0.8716664516715222,0.865056832779371,0.9435690691786802,0.9658543045777476,37.403836727142334,0.16265869140625,0.34554148,0.3208843,0.0023
mnist,tsne,3,780,53.54342915126256,0.8716316160974404,0.872095473702839,0.9452177591024964,0.9675574036167622,26.167629718780518,0.15566420555114746,5.539918,4.751244,0.014299999999999998
fmnist,umap,3,780,0.40397896306855335,0.9276353952067722,0.9380562341731618,0.960430997982252,0.9836348752120679,13.55919075012207,0.15933942794799805,0.9814185,0.95020694,0.10129999999999999
fmnist,tsne,3,780,31.404109100341795,0.9310418291150607,0.9422705590771467,0.9736541241192428,0.9842686262085317,36.99591565132141,0.1646413803100586,7.4240456,6.357817,0.0305
blobs,umap,3,780,0.6449287533760071,0.8899517841325076,0.902584540671365,0.9593418940609952,0.9631781701444623,0.6401245594024658,0.07148432731628418,0.41139895,0.077434644,0.0
blobs,tsne,3,780,7.424642562866211,0.9193778854047672,0.9224310373348118,0.968892455858748,0.9728410914927769,1.0533030033111572,0.06341958045959473,2.1166723,0.25142282,0.0
har,umap,3,780,0.680998927175594,0.8726178726573857,0.889805940993459,0.9195362529104756,0.9474010166627271,7.292446136474609,0.08514571189880371,0.5498251,0.043121632,0.09200000000000001
har,tsne,3,780,18.66411896126578,0.8764007430341058,0.8780704784503979,0.9571083525553772,0.9643412748222471,11.51328444480896,0.08445048332214355,4.924633,1.850039,0.06883333333333334
mnist,umap,4,781,0.725734673840659,0.8699809970027719,0.8644653814457477,0.9421983875536193,0.9663433646459013,31.322181224822998,0.1545701026916504,1.2461474,1.2178354,0.16625
mnist,tsne,4,781,59.015301936558316,0.8708167227595083,0.8706483536048846,0.9439549875752276,0.9668857300539332,16.613759517669678,0.15393424034118652,6.355304,4.4126387,0.0484
fmnist,umap,4,781,0.3293932127952576,0.9248994967445223,0.9397353947494363,0.959130067365335,0.9846873775408003,16.563685655593872,0.15528225898742676,0.36980987,0.3302466,0.00125
fmnist,tsne,4,781,29.040176010131837,0.9329026343059392,0.9430165244210617,0.9753743988366559,0.9840067978543542,66.3271918296814,0.1605367660522461,10.92617,9.147327,0.14489999999999997
blobs,umap,4,781,0.6783212423324585,0.8797208732147027,0.8883161739456288,0.9615890850722312,0.967223113964687,1.4117178916931152,0.05713033676147461,0.4487215,0.055247594,0.0
blobs,tsne,4,781,9.460284233093262,0.9151273546335904,0.9150034527732196,0.9633868378812199,0.966677367576244,0.6341087818145752,0.05720162391662598,2.1814723,0.24424699,0.0
har,umap,4,781,0.5900999964815569,0.8931070553014274,0.9011537079357874,0.9386795067202439,0.9589362806228214,7.731969833374023,0.0844278335571289,0.5549256,0.22949122,0.00125
har,tsne,4,781,26.93374491154165,0.8828677915844255,0.8854516761016505,0.9584316170697182,0.9668406838972252,6.321237802505493,0.08539271354675293,4.3130474,1.358264,0.04641666666666667
mnist,umap,5,782,0.9741303479330881,0.8672165117868347,0.8620240307446491,0.9390474272982909,0.9647544771521429,15.569130659103394,0.17968368530273438,0.42907953,0.39536127,0.10019999999999998
mnist,tsne,5,782,46.46092757960728,0.8735944166102425,0.8709114996473517,0.9495005153871536,0.9676039023421645,15.260651350021362,0.15970301628112793,5.1864843,4.0286427,0.00745
fmnist,umap,5,782,0.35546479061671665,0.9305830770322184,0.9381835121551589,0.965330271184164,0.9831314631447085,14.6432945728302,0.10582351684570312,0.672523,0.63381106,0.13045
fmnist,tsne,5,782,36.167880859375,0.9306511386479304,0.9436912735549791,0.9704039554869022,0.9842518155351996,18.290594339370728,0.0931849479675293,13.29674,12.704555,0.37105
blobs,umap,5,782,1.0155242681503296,0.8698669787086658,0.8855208582909903,0.9585232744783306,0.9639646869983949,0.43219876289367676,0.039782047271728516,0.4714012,0.06915434,0.0
blobs,tsne,5,782,7.114978313446045,0.9086996147386774,0.9146148695477292,0.958346709470305,0.9653130016051364,0.5835657119750977,0.03966832160949707,2.0333734,0.15526314,0.0
har,umap,5,782,0.42526846245350364,0.8982509392854112,0.9061652316879621,0.9412170881931822,0.959661692028897,4.775271415710449,0.052161216735839844,0.34889022,0.039740536,0.0026666666666666666
har,tsne,5,782,26.669784728123307,0.8784851380671755,0.8800192894219901,0.9574358744467719,0.9656001488859365,3.964946985244751,0.053261518478393555,3.8126366,0.92899686,0.0004166666666666667
mnist,umap,6,783,0.8020619617530278,0.8658362844650692,0.8643373990655498,0.9368072744049687,0.9647031486797036,14.228615760803223,0.10462641716003418,0.8239606,0.8062827,0.14295
mnist,tsne,6,783,58.96711251831055,0.870684471816967,0.870352930110074,0.9445031463436713,0.9659330230303597,17.237287521362305,0.09938454627990723,6.635742,5.776471,0.03135
fmnist,umap,6,783,0.28287562203407285,0.9318256614736822,0.9410017304986062,0.9654393726584924,0.9849283071649034,10.153287172317505,0.09605121612548828,0.53156394,0.4731536,0.07010000000000001
fmnist,tsne,6,783,28.687993752615792,0.9328538395880877,0.9416237365769344,0.975975512540114,0.982885525651096,41.777437686920166,0.10611128807067871,6.969556,5.6028996,0.13474999999999998
blobs,umap,6,783,0.8802406787872314,0.9198325419979743,0.9285086876392462,0.9630658105939005,0.9676243980738363,0.7262351512908936,0.035259246826171875,0.43834668,0.050430704,0.0
blobs,tsne,6,783,15.25710678100586,0.913305248498674,0.916044357353862,0.9646067415730337,0.9709470304975923,1.1387650966644287,0.03902792930603027,1.9961822,0.16718048,0.0
har,umap,6,783,0.5562710815789512,0.884976537527427,0.8970921198200903,0.9398473647460924,0.9573077727696316,3.204486131668091,0.0519101619720459,0.42959964,0.089160286,0.008416666666666668
har,tsne,6,783,33.082300582056945,0.8679389966209939,0.871271844423897,0.9529807073168743,0.9613711634023153,4.574703693389893,0.05402994155883789,3.5868976,0.69067043,0.0021666666666666666
mnist,umap,7,784,0.8521581385476249,0.8662305040816733,0.8665414243017221,0.9369443995082651,0.965809776879703,16.957920789718628,0.08837342262268066,0.40308437,0.34929198,0.027600000000000003
mnist,tsne,7,784,53.160778390066966,0.8712329418634842,0.8718338795934724,0.9445300019564271,0.9664593165353135,18.49142360687256,0.10160422325134277,5.695346,5.2328773,0.0045
fmnist,umap,7,784,0.37553961743627273,0.9280428968757529,0.9363926329784739,0.9635234669057207,0.9828104046884171,16.2902774810791,0.10208630561828613,0.60963476,0.56444806,0.10945
fmnist,tsne,7,784,34.34789559500558,0.9283357589255652,0.9393403488122083,0.9721396626185171,0.9824763695720097,22.091025352478027,0.10599732398986816,8.777478,7.855815,0.0861
blobs,umap,7,784,0.7748672366142273,0.8997203860865571,0.9139966757281144,0.9553932584269663,0.9598876404494382,0.6088087558746338,0.03852200508117676,0.4898591,0.0506457,0.0
blobs,tsne,7,784,8.320425987243652,0.9109222436543263,0.9125491925381441,0.962776886035313,0.9664686998394864,0.7668871879577637,0.03873872756958008,2.1738968,0.14355467,0.0
har,umap,7,784,0.23804119641230478,0.9003057167391866,0.9049169040287988,0.9475364539608278,0.9582900667541507,4.530214786529541,0.06561708450317383,0.2975196,0.10111773,0.0035
har,tsne,7,784,26.356617364226672,0.8842171462701974,0.8887020494056882,0.9577902936150212,0.9664843629013196,5.535426616668701,0.05149698257446289,3.8127267,1.1697783,0.028
mnist,umap,8,785,0.9377773241315569,0.8648485396754721,0.8621054667154955,0.93405359150385,0.962973188187852,8.683795928955078,0.1065981388092041,0.42684698,0.39446035,0.004
mnist,tsne,8,785,56.19156267438616,0.8721318587910616,0.8702458800121478,0.9477971185040048,0.9651989890819684,20.535258054733276,0.09825468063354492,8.175227,7.4854636,0.0323
fmnist,umap,8,785,0.2618436714197908,0.9301738720061213,0.9385137970000618,0.9652210937887817,0.9842951460166267,11.140837669372559,0.10100030899047852,0.57737577,0.53980917,0.08575
fmnist,tsne,8,785,27.696371481759208,0.9321436540537774,0.9417826260050749,0.9767414304110541,0.9842785017856048,29.94717812538147,0.11371493339538574,15.118527,13.914755,0.22119999999999998
blobs,umap,8,785,0.7138900756835938,0.9000028899284587,0.9087374964990808,0.9584590690208667,0.9647512038523275,0.526425838470459,0.040727853775024414,0.46196538,0.061998226,0.0
blobs,tsne,8,785,8.659135818481445,0.9129752679748021,0.9120411143638283,0.9681219903691813,0.9682985553772071,0.8198065757751465,0.041989803314208984,2.0323684,0.33398896,0.0
har,umap,8,785,0.28546402283251343,0.8975723739910545,0.9038155368585701,0.9470323337870551,0.9584385451561808,5.8012964725494385,0.05532336235046387,0.64515024,0.08199211,0.04533333333333334
har,tsne,8,785,23.728476900827758,0.879719340435217,0.8796728268891956,0.959276707773313,0.9628363857667218,5.087778806686401,0.050140380859375,3.5161307,0.84664726,0.00375
mnist,umap,9,786,0.9896667653492519,0.8644497938406833,0.8638257236026334,0.9328218308070116,0.9634333544549598,13.651444673538208,0.09203004837036133,0.47577626,0.45237342,0.0953
mnist,tsne,9,786,58.91942761448451,0.8702189320883701,0.8713878702362515,0.9457033560025814,0.9666835493676652,21.238014936447144,0.0970003604888916,6.5824356,5.3011103,0.017849999999999998
fmnist,umap,9,786,0.347846148788929,0.9296299808709843,0.9365891823860818,0.9659970507590645,0.9830142906783547,10.301697254180908,0.11516213417053223,0.6745962,0.63080776,0.06875
fmnist,tsne,9,786,31.89757767377581,0.9296095174200286,0.9419209155657913,0.9730268789730802,0.9838569822549137,24.569536209106445,0.10176324844360352,10.737669,9.724812,0.1781
blobs,umap,9,786,0.7471206784248352,0.8935378549256336,0.9169910438319343,0.9667576243980738,0.9713322632423756,0.7551496028900146,0.039700984954833984,0.4791306,0.045316376,0.0
blobs,tsne,9,786,7.343941688537598,0.9187357059913654,0.9204702641598439,0.9712199036918138,0.9734189406099518,0.8803026676177979,0.043096065521240234,2.345747,0.18246889,0.0
har,umap,9,786,0.3634660186898234,0.8713173013635207,0.8675108365497263,0.9461962088424118,0.9567020406610753,4.970506429672241,0.052945852279663086,0.35398877,0.05502869,0.008583333333333333
har,tsne,9,786,23.724983057157143,0.8811919556971097,0.8835950899448007,0.9563879674081077,0.9636101579332024,6.843082666397095,0.050874948501586914,4.5000386,0.7477438,0.0004166666666666667
