dataset,projection,run_id,run,test_loss,trust_p2,cont_p2,trust,cont,fit_time,inference_time,D_dev,D_bias,E_NA
fmnist,tsne,2,779,28.13211330304827,0.928645213212283,0.942026172566096,0.9691704661260698,0.9835714957323608,72.29249668121338,0.05156588554382324,17.440975,16.665506,0.2767
blobs,umap,2,779,0.5103954076766968,0.8747176099888272,0.8857209690510961,0.964494382022472,0.967255216693419,1.5095772743225098,0.01185917854309082,0.53358686,0.022060823,0.0
blobs,tsne,2,779,9.252689361572266,0.9142056759854759,0.9165307721205194,0.9647833065810594,0.9689887640449438,1.3494396209716797,0.011776924133300781,2.3693287,0.25895113,0.0
har,umap,2,779,0.3977662641428606,0.8915168396746007,0.8997874676788388,0.9425062556545412,0.9598945300719706,9.049954175949097,0.026169776916503906,0.46725938,0.0971008,0.0007500000000000001
har,tsne,2,779,27.362507097704913,0.8747065534474392,0.8801463741957595,0.9491778670731144,0.962493649254076,11.962658882141113,0.024507522583007812,4.0316124,0.57156515,0.010333333333333333
mnist,umap,3,780,0.7840933496270861,0.8600359948271148,0.8649471307398315,0.9250160835832402,0.9644722815152674,30.989009141921997,0.05145454406738281,1.6472905,1.5920937,0.33085
mnist,tsne,3,780,56.25180353219169,0.8560598470613637,0.8724081208024397,0.9208191794102102,0.9666998461138641,38.56523609161377,0.04970264434814453,24.420914,24.213606,0.2665
fmnist,umap,3,780,0.31952249910150254,0.9293045748552959,0.9383756593784462,0.962553079036737,0.984186076662744,25.35984992980957,0.05051159858703613,0.65388215,0.56044966,0.047099999999999996
fmnist,tsne,3,780,28.837812395368303,0.9284867001731509,0.9430921436800137,0.9676063580962504,0.9845710256058354,50.0809121131897,0.05149960517883301,8.236597,7.035253,0.0601
blobs,umap,3,780,0.3937952220439911,0.8910894758320278,0.9064152502624563,0.9648796147672553,0.9674317817014446,1.1856107711791992,0.028020143508911133,0.49103814,0.027619045,0.0
blobs,tsne,3,780,5.173603534698486,0.9223477228100574,0.9263435018316312,0.9716051364365971,0.9759390048154093,1.5228807926177979,0.013041019439697266,2.526401,0.15894338,0.0
har,umap,3,780,0.4318189257331315,0.8834143598951892,0.893925782288815,0.9348773457006468,0.9541378336009476,5.513212442398071,0.024860620498657227,0.59739,0.070840664,0.050583333333333334
har,tsne,3,780,29.748996934418997,0.8760182831897139,0.8803131279381528,0.9519303550712235,0.965457240122043,10.011656045913696,0.027337312698364258,5.253171,1.1436447,0.04008333333333334
mnist,umap,4,781,0.8034666622706822,0.8606019637392648,0.8635046726694019,0.9290904540955028,0.964472874283495,36.050026416778564,0.050553083419799805,1.6279691,1.5996411,0.30104999999999993
mnist,tsne,4,781,67.20862182181222,0.8561813925718134,0.8698888969832086,0.9217741815856404,0.965510618727388,42.77999234199524,0.05090975761413574,26.053387,25.528988,0.4827
fmnist,umap,4,781,0.2880024163552693,0.9285762368135816,0.9401181679783619,0.9624123418433048,0.9850289288415324,25.50284433364868,0.049027204513549805,0.68449366,0.6187762,0.1162
fmnist,tsne,4,781,27.793661483764648,0.9297871007317404,0.9434208035487877,0.9691208341971786,0.984577864340757,62.54905462265015,0.05202436447143555,12.05799,10.773467,0.15905
blobs,umap,4,781,0.45706355571746826,0.8821829817237562,0.8934646882474032,0.967255216693419,0.9702728731942215,1.095515489578247,0.014874935150146484,0.5020864,0.031073174,0.0
blobs,tsne,4,781,5.99967622756958,0.9146006016518513,0.9176931867366649,0.9664044943820225,0.970545746388443,1.6879401206970215,0.010283231735229492,2.4542916,0.24105647,0.0
har,umap,4,781,0.6501591954051466,0.8911997277581492,0.9010233988033775,0.9346584996753309,0.9583689926018905,3.9179797172546387,0.02476191520690918,0.6633138,0.124672584,0.07033333333333333
har,tsne,4,781,28.12140005520544,0.8776110416577407,0.8824617144615086,0.9538101758647203,0.9658100291523011,12.612103939056396,0.027200698852539062,5.515432,0.89401335,0.07808333333333332
mnist,umap,5,782,0.7927351311274937,0.8616663310354173,0.8631770475466322,0.9296967275105779,0.9657164815847644,26.64035177230835,0.050627708435058594,1.421332,1.4058058,0.22735000000000002
mnist,tsne,5,782,60.79520363071987,0.8568400027152385,0.8707347802180387,0.9241027182657295,0.9667964322944802,32.138920545578,0.061278581619262695,24.409916,24.030876,0.27664999999999995
fmnist,umap,5,782,0.28203343686035703,0.9287497457451823,0.9391015293854252,0.9624335004569864,0.9834671510040559,15.75988507270813,0.057215213775634766,0.9496466,0.8616112,0.15815
fmnist,tsne,5,782,28.37650062779018,0.9289889858347945,0.9435404411508075,0.9681159869298985,0.9840617909776588,28.347567319869995,0.02613544464111328,10.974323,9.859096,0.27615
blobs,umap,5,782,0.5745337009429932,0.8769752423584224,0.8857845774527349,0.9661797752808989,0.9673354735152488,0.670236349105835,0.0028247833251953125,0.52175474,0.059669048,0.0
blobs,tsne,5,782,6.715878963470459,0.9191562471083824,0.9202995641151823,0.9674959871589085,0.9708507223113965,0.601538896560669,0.002847433090209961,2.3828409,0.203933,0.0
har,umap,5,782,0.3055904569785417,0.8979319653595161,0.906381685419738,0.9397624617257184,0.9591962876324147,4.7930779457092285,0.008850336074829102,0.40706086,0.07369704,0.012583333333333334
har,tsne,5,782,26.85101989538894,0.873056091410567,0.8756750750408102,0.9535080569570215,0.9647137613532318,6.65656042098999,0.011015892028808594,4.7085,0.595784,0.00325
mnist,umap,6,783,0.8199647240979331,0.8610805066703935,0.8634213922572624,0.9318805411419111,0.963829615635065,27.491938591003418,0.02590012550354004,2.4671223,2.4288096,0.37134999999999996
mnist,tsne,6,783,64.06281639317103,0.8546737691357678,0.8706597796919073,0.9190681420658119,0.9647770403053194,18.10084581375122,0.02514934539794922,24.24703,23.809456,0.30825
fmnist,umap,6,783,0.24039323718207223,0.9318504076749797,0.9407409346073632,0.9667768475826445,0.9849708229550226,20.3476881980896,0.023249149322509766,0.7868086,0.6931684,0.1034
fmnist,tsne,6,783,30.446823331560406,0.9289912667724866,0.9428413434654929,0.9690336125865427,0.9841367980587571,36.42696213722229,0.025737762451171875,10.588431,9.109461,0.25965
blobs,umap,6,783,0.5248128771781921,0.9194694164125619,0.9296280707385349,0.9660513643659712,0.9695184590690209,0.527658224105835,0.003465414047241211,0.50526017,0.054324903,0.0
blobs,tsne,6,783,7.865381717681885,0.915887673989045,0.9195514038907382,0.9698715890850722,0.9747833065810594,0.6035902500152588,0.0038499832153320312,2.4837675,0.17683998,0.0
har,umap,6,783,0.24116879299095137,0.8879070805827337,0.899666911673044,0.942364569494141,0.957699005887515,6.756610870361328,0.011901140213012695,0.4226099,0.07678009,0.005833333333333333
har,tsne,6,783,33.312185374425525,0.8749530490737061,0.8819123991930011,0.9499699782919957,0.9626850546232072,6.464339256286621,0.008587360382080078,4.785674,0.4949678,0.013
mnist,umap,7,784,0.8323767182486398,0.8556844942310398,0.8667780328879033,0.9208752675487135,0.9652269046694368,11.017421007156372,0.016894102096557617,2.1161652,2.0628338,0.37829999999999997
mnist,tsne,7,784,62.192748709542414,0.8578486008213718,0.8718654391872025,0.9222402434145786,0.9653991607803516,33.271559715270996,0.0226898193359375,23.944937,23.476395,0.2486
fmnist,umap,7,784,0.34165080404281617,0.9254581967834306,0.9369137063176537,0.9589345385313948,0.9825407593857403,13.805928945541382,0.024730205535888672,0.79082596,0.6753385,0.1536
fmnist,tsne,7,784,37.25587461635045,0.9257608345612577,0.9415055599665263,0.9655726374682081,0.983162695898219,33.62113666534424,0.02369976043701172,10.940843,9.661158,0.16119999999999998
blobs,umap,7,784,0.7157729864120483,0.8973478870650251,0.9163386492952947,0.9571268057784912,0.9637399678972712,0.7731428146362305,0.0029985904693603516,0.5309566,0.07245628,0.0
blobs,tsne,7,784,6.843513011932373,0.9107327823949131,0.9150492083937616,0.9631621187800963,0.9684751203852328,1.2254557609558105,0.003465890884399414,2.4107132,0.14357248,0.0
har,umap,7,784,0.2801661417610893,0.8986585628644792,0.9051952489037183,0.9439269209138553,0.9583295976004369,5.752233505249023,0.011693954467773438,0.34582886,0.07907789,0.008833333333333334
har,tsne,7,784,27.428351486457654,0.8777902447882698,0.8833687655278744,0.9532720944827979,0.9653741030844928,6.793027877807617,0.012369632720947266,5.1913204,1.1337824,0.07341666666666667
mnist,umap,8,785,0.8263966290610177,0.8633546760687492,0.863917731672809,0.930868726657926,0.9636611176163126,15.643731355667114,0.027321815490722656,2.2228923,2.1913931,0.37245000000000006
mnist,tsne,8,785,62.46058899797712,0.8589862620318989,0.8708028429973189,0.9262041517136258,0.965005854681263,32.67773938179016,0.023779630661010742,24.636036,24.326605,0.2672
fmnist,umap,8,785,0.24535357863988194,0.9278540435240256,0.9381243358727438,0.9632937473172127,0.9842054949322696,15.43050742149353,0.02304363250732422,1.1118946,1.0524912,0.13815
fmnist,tsne,8,785,30.141369018554688,0.9275812435594957,0.9434591999317283,0.9671958354381959,0.9853247931881295,21.61363983154297,0.02620863914489746,14.997554,13.340503,0.30665
blobs,umap,8,785,0.4752308130264282,0.9143417522430358,0.9133586537612415,0.9592295345104334,0.9647672552166934,0.44591808319091797,0.004014492034912109,0.4950389,0.04815627,0.0
blobs,tsne,8,785,7.846590518951416,0.9212106212618277,0.9164722729619248,0.9720545746388443,0.9732423756019262,0.5006504058837891,0.003342151641845703,2.347969,0.30679592,0.0
har,umap,8,785,0.42553626404123096,0.892091500056211,0.9026325603723347,0.9385179872142844,0.956143990088761,6.814293622970581,0.008649110794067383,0.62108046,0.10525164,0.04725000000000001
har,tsne,8,785,30.18682681508254,0.8761240334648248,0.8827143943025628,0.950956619311158,0.9638478863902497,5.316959381103516,0.010106325149536133,4.573543,0.86965114,0.0011666666666666668
mnist,umap,9,786,0.9137240897587368,0.8581003024537687,0.8631270573730031,0.923187960088886,0.9624539378206569,16.554008722305298,0.022705078125,1.411699,1.3840933,0.23409999999999997
mnist,tsne,9,786,68.60611785234724,0.8548711664345241,0.8710272941392581,0.9199342669676255,0.9654255229062579,22.353864669799805,0.022572040557861328,28.480438,28.120749,0.3805
fmnist,umap,9,786,0.3238284021786281,0.9265103941657429,0.9356047558959589,0.9622571095686808,0.982807925574007,15.713754415512085,0.02827930450439453,0.6438855,0.5468657,0.055349999999999996
fmnist,tsne,9,786,29.791986457824706,0.926856140551095,0.9423114556561764,0.966788758427967,0.9841183288024038,24.351303577423096,0.02936863899230957,10.060652,8.903473,0.15245
blobs,umap,9,786,0.5205511450767517,0.8908900142470358,0.9095310574590068,0.9669502407704655,0.9715569823434992,0.5224981307983398,0.0033922195434570312,0.5139742,0.030574858,0.0
blobs,tsne,9,786,7.3792290687561035,0.9206830664607434,0.9241119181016362,0.970561797752809,0.9753772070626003,0.6723341941833496,0.0035130977630615234,2.5126843,0.16769017,0.0
har,umap,9,786,0.37128405465187087,0.8681757716419933,0.8675470863508584,0.9409368403035316,0.9558445880777141,3.561072826385498,0.009919881820678711,0.45017055,0.07529877,0.021333333333333333
har,tsne,9,786,27.631683542009238,0.8765763466719908,0.8816828003580871,0.9530567804231295,0.9633906326837234,7.0169548988342285,0.011693477630615234,4.506773,0.7215488,8.333333333333333e-05
