dataset,projection,run_id,run,test_loss,trust_p2,cont_p2,trust,cont,fit_time,inference_time,D_dev,D_bias,E_NA
mnist,umap,0,777,0.7568077033587864,0.8523346520111382,0.8650576116475545,0.9184924794356146,0.9658115902248723,96.54796981811523,0.05557370185852051,0.26065302,0.23634338,0.0
mnist,tsne,0,777,59.33860963657924,0.8501580231739088,0.8740562765156256,0.9117090296413314,0.9677797676231746,142.23871731758118,0.05554556846618652,4.4842005,3.960711,0.007149999999999999
fmnist,umap,0,777,0.22549816133294787,0.9268941719941463,0.9400226143054208,0.9594564957761613,0.9851764346889135,40.770660400390625,0.053670644760131836,0.49971628,0.48762727,0.04335
fmnist,tsne,0,777,30.978488263811386,0.9244245886471678,0.9446687671674496,0.9619338581619513,0.9862055241326749,152.40850949287415,0.05145716667175293,5.7495794,5.1834936,0.03165
blobs,umap,0,777,0.7152648568153381,0.8597548613050898,0.8734215005156714,0.9589887640449438,0.9615569823434992,1.5287699699401855,0.012612342834472656,0.39254406,0.057839118,0.0
blobs,tsne,0,777,11.93224048614502,0.9162355891074412,0.909501292912085,0.9634189406099518,0.9657303370786516,1.4368526935577393,0.014654159545898438,1.2604691,0.30620837,0.0
har,umap,0,777,0.6891868901877121,0.8982798981538677,0.9086676762440304,0.9410957787576718,0.9606802565837198,14.331670761108398,0.028162002563476562,0.2540612,0.04257427,0.0
har,tsne,0,777,40.41581151464631,0.8790903469824146,0.8891211663067905,0.9462514976892794,0.9664067955019059,22.64468240737915,0.025581836700439453,3.0356739,0.71175456,0.0075
mnist,umap,1,778,0.6060175071954728,0.8550800141932413,0.867810493520268,0.9230419960229048,0.9688272620823977,81.39084196090698,0.04974794387817383,0.31745037,0.2929146,0.0
mnist,tsne,1,778,64.43740412248884,0.8483732576267005,0.8733280177149044,0.9111066866008101,0.9684321075976534,163.75871443748474,0.0529017448425293,3.4634247,2.8013902,0.0
fmnist,umap,1,778,0.27647939291170665,0.9249270711464288,0.936601816050154,0.9591352883978029,0.9836128873068758,135.9892635345459,0.05126643180847168,0.6288138,0.60638005,0.08605
fmnist,tsne,1,778,30.464208949497767,0.9255540829719504,0.9456597012822812,0.9612468456262173,0.986084132207755,136.53181838989258,0.05295300483703613,6.212043,5.4906077,0.14915
blobs,umap,1,778,0.9063135385513306,0.8863659200416324,0.8708108381236382,0.9542696629213483,0.9570947030497592,1.1725893020629883,0.014767885208129883,0.41371983,0.07713861,0.0
blobs,tsne,1,778,9.930603981018066,0.9115067180348596,0.9111772168170548,0.9597110754414125,0.9628571428571429,1.24906587600708,0.01506662368774414,1.1445735,0.14363024,0.0
har,umap,1,778,0.5069295010673086,0.8891620907751836,0.9020812636211996,0.9355065789652427,0.9600815884064586,20.692081212997437,0.025678396224975586,0.31364608,0.05292055,0.0
har,tsne,1,778,52.62068367189394,0.8768856855059826,0.8874151519168562,0.9422069894883268,0.965755962908927,12.831671237945557,0.027559518814086914,3.3064601,0.52097213,0.0003333333333333333
mnist,umap,2,779,0.7297338355609349,0.8498771477665216,0.8664847109588625,0.9146685695597455,0.966722593229594,42.047017097473145,0.04970502853393555,0.22588842,0.19887856,0.0
mnist,tsne,2,779,59.440067831856865,0.8461140032953011,0.8736934537360045,0.9080112071155547,0.9679385857075696,146.86322498321533,0.04920530319213867,4.9811273,4.3273225,0.0006000000000000001
fmnist,umap,2,779,0.2211508116381509,0.9268742716872265,0.9397310102815475,0.9611101205684734,0.984643979898441,136.42497754096985,0.05091547966003418,0.5806881,0.53921634,0.0992
fmnist,tsne,2,779,30.885900246756417,0.9253465284410595,0.9448015962442191,0.9627703212920595,0.9860104187046116,137.24294757843018,0.05166888236999512,7.5175695,7.235762,0.1494
blobs,umap,2,779,0.6218987107276917,0.8719979577981756,0.8841377124504486,0.960545746388443,0.965553772070626,0.9427528381347656,0.010962247848510742,0.44177103,0.06496608,0.0
blobs,tsne,2,779,14.91109561920166,0.9182811639647822,0.917184264981721,0.9671589085072231,0.9693739967897271,1.4301438331604004,0.011380910873413086,1.204583,0.24898449,0.0
har,umap,2,779,0.4712956631131593,0.891293241813631,0.9033639582213439,0.9349827612907433,0.9612088288273603,14.887930393218994,0.025546789169311523,0.27159104,0.05019394,0.0
har,tsne,2,779,47.220473197914814,0.8823028619576058,0.8937877209530581,0.9402502805195794,0.966668568494323,10.648489475250244,0.025783300399780273,2.6233227,0.39226326,0.0
mnist,umap,3,780,0.6597287766763142,0.8580055043418935,0.8670756756165727,0.9230662119190214,0.9665901197508622,112.35384583473206,0.053429603576660156,0.2984053,0.2467874,0.0
mnist,tsne,3,780,61.07451737322126,0.8476064548485049,0.8741272211191522,0.9091830106201875,0.9672650141183959,148.74344444274902,0.0516202449798584,4.2763658,3.9057732,0.0
fmnist,umap,3,780,0.2878822600160326,0.9250548463804424,0.9393298687743631,0.9573014007434423,0.9845258146183069,42.0551655292511,0.051453590393066406,0.6648829,0.6422509,0.07544999999999999
fmnist,tsne,3,780,29.35734178161621,0.9275353201669453,0.945995627209692,0.9638009057965724,0.9866063026154803,143.49530839920044,0.04964017868041992,4.444372,4.0399685,0.0014500000000000001
blobs,umap,3,780,0.609802782535553,0.8895728807022152,0.904030842487838,0.9595184590690209,0.9621027287319422,1.6252944469451904,0.03753662109375,0.35521907,0.057231087,0.0
blobs,tsne,3,780,8.505033493041992,0.9208725012966446,0.9224053907221592,0.9682985553772071,0.9684109149277689,1.600043773651123,0.0169525146484375,1.1418068,0.15907916,0.0
har,umap,3,780,0.3932775790025376,0.8835056115554417,0.8964278209715678,0.9328702382990053,0.9559226988564582,12.933847188949585,0.025540828704833984,0.29661426,0.036307137,0.0071666666666666675
har,tsne,3,780,48.89293746134243,0.8761766793726432,0.8860751831033081,0.943548185520571,0.9663237943091882,15.347397327423096,0.02829289436340332,2.969578,0.75541526,0.008333333333333333
mnist,umap,4,781,0.7553565607070923,0.8522218511626974,0.8642224403525741,0.916584253389437,0.9653156855817159,45.742071866989136,0.05279421806335449,0.3528395,0.3254008,0.0005
mnist,tsne,4,781,67.38844800240653,0.8462996248385607,0.8714530770851748,0.9081646581654553,0.9668741871337174,138.73237991333008,0.05289864540100098,3.2976482,2.3788965,0.0358
fmnist,umap,4,781,0.26863772758415766,0.9251641639088828,0.9399898185818922,0.9585925141840969,0.9854885344608583,57.654852867126465,0.0520174503326416,0.5051264,0.49231178,0.08425
fmnist,tsne,4,781,37.171161839076454,0.9273393071925002,0.9471769171588655,0.9618874032371569,0.9869866787751014,97.52697968482971,0.04939436912536621,5.8283052,5.290581,0.00015000000000000001
blobs,umap,4,781,0.6718151569366455,0.881821491703457,0.8909439967984536,0.963322632423756,0.968314606741573,1.0200281143188477,0.014159202575683594,0.42158714,0.08219024,0.0
blobs,tsne,4,781,11.7084321975708,0.9145114980972803,0.9186020783546223,0.9656661316211878,0.9691171749598716,0.888291597366333,0.011007070541381836,1.1391912,0.158305,0.0
har,umap,4,781,0.6049849313225825,0.8944047977984755,0.9031144449563596,0.9390249601295416,0.960958602645714,18.457380294799805,0.02532219886779785,0.3843263,0.13089548,0.07975
har,tsne,4,781,45.359578004054484,0.8740175605011893,0.8835555186388449,0.9463427854167855,0.9672596293609588,17.949001789093018,0.025483131408691406,2.7853565,0.46642223,0.0105
mnist,umap,5,782,0.6852653072902134,0.8539386423208406,0.864719114839566,0.9196394100350113,0.966595235661871,33.63013052940369,0.05139875411987305,0.16997129,0.13857332,0.0
mnist,tsne,5,782,61.86500673566546,0.847736691802464,0.8724993323158023,0.9096057711681038,0.9678845299172752,71.75996327400208,0.05007624626159668,4.002836,3.5136719,0.00030000000000000003
fmnist,umap,5,782,0.26280593407154085,0.9256615104896074,0.939516900894376,0.9593669322930203,0.9843546476825098,35.21467113494873,0.027022123336791992,0.48082295,0.45466238,0.0495
fmnist,tsne,5,782,35.01978277587891,0.9255539668697591,0.9460756043868757,0.9613660767211449,0.9863856205524133,44.1236629486084,0.026245832443237305,6.714733,6.296315,0.09759999999999999
blobs,umap,5,782,0.8261664509773254,0.8747832834325363,0.8839223031276131,0.9634510433386838,0.9653611556982343,0.6496565341949463,0.002899169921875,0.42551082,0.07089357,0.0
blobs,tsne,5,782,9.62061882019043,0.9187738251851331,0.9223489297406472,0.9659069020866774,0.9674959871589085,0.6623947620391846,0.003088712692260742,1.2713139,0.22453125,0.0
har,umap,5,782,0.44994214867990534,0.8994059981023752,0.9097974120118499,0.9392872765012892,0.9610998812716163,7.438806056976318,0.011958599090576172,0.29524276,0.07809327,0.0019166666666666666
har,tsne,5,782,51.69539974223746,0.8760300398907183,0.8840683516509247,0.9464760491975646,0.967933012196149,6.8521342277526855,0.009711503982543945,2.6475875,0.64244896,8.333333333333333e-05
mnist,umap,6,783,0.6807867508615766,0.8526698353723052,0.8655070694452356,0.9180650409827689,0.9646677811488024,34.13077211380005,0.026005029678344727,0.22542164,0.19813177,0.0
mnist,tsne,6,783,60.825612731933596,0.847440173746837,0.8722593531129198,0.9082166845275812,0.965875352229889,54.84199285507202,0.016744136810302734,4.0723624,3.599146,0.0047
fmnist,umap,6,783,0.2864038322993687,0.9284947150426494,0.9413987659409407,0.9622757131468985,0.9854598304624468,26.71930766105652,0.02499246597290039,0.56675625,0.5459674,0.0348
fmnist,tsne,6,783,31.652487653459822,0.9257260461088334,0.9451356439795426,0.9630759619343516,0.9862663164564724,62.16945147514343,0.024487733840942383,5.282731,4.817457,0.06925
blobs,umap,6,783,0.6971981525421143,0.92188911162656,0.9322491599190521,0.9659229534510433,0.968362760834671,0.5044376850128174,0.003592252731323242,0.404944,0.07197438,0.0
blobs,tsne,6,783,13.232186317443848,0.9186441248910567,0.9232633794923993,0.968892455858748,0.9719743178170145,0.5851035118103027,0.00287628173828125,1.1346605,0.16481984,0.0
har,umap,6,783,0.3768927754416961,0.8845036632790217,0.8976028327979814,0.9389116655391545,0.9591665376140757,7.507256746292114,0.009824514389038086,0.26899597,0.077159666,0.0
har,tsne,6,783,48.23553304736991,0.8756029650223716,0.886372080958172,0.9439716138637803,0.9656595130777821,7.700768947601318,0.010488271713256836,2.7902715,0.54821706,8.333333333333333e-05
mnist,umap,7,784,0.7396761763436454,0.8489739473539377,0.8683387452414926,0.9120175874041132,0.9665990521548439,26.354979991912842,0.026632070541381836,0.40872353,0.37372726,0.01975
mnist,tsne,7,784,61.40585201590402,0.8477896762647282,0.8742682179004452,0.9077999743036433,0.9669937219128601,72.27924060821533,0.02395033836364746,3.5712821,2.7593443,0.0
fmnist,umap,7,784,0.2788620676142829,0.9246378579612838,0.9381458727604244,0.9584265215601192,0.9837925953612237,28.448460578918457,0.02270030975341797,0.30566463,0.2871104,0.023450000000000002
fmnist,tsne,7,784,36.325836809430804,0.923764495053706,0.94431179279297,0.9599823775554005,0.985435696327465,47.82714343070984,0.024158477783203125,4.904277,4.599843,0.01575
blobs,umap,7,784,0.8482642769813538,0.8921540367697446,0.9129554555165169,0.9547351524879615,0.9583788121990369,0.4882347583770752,0.0031328201293945312,0.42677608,0.04087546,0.0
blobs,tsne,7,784,10.703004837036133,0.9081604341471904,0.9124169566504607,0.9561476725521669,0.962792937399679,0.9972739219665527,0.0035600662231445312,1.0918576,0.09982355,0.0
har,umap,7,784,0.4683353580050279,0.8976067666296923,0.9075213704735029,0.9379929469362915,0.9588843878967688,7.422242641448975,0.011374711990356445,0.24810368,0.06459784,8.333333333333333e-05
har,tsne,7,784,44.846626278038286,0.87915543147699,0.8900942450463596,0.9455888465958644,0.9681180328581481,6.630897760391235,0.011024713516235352,3.0345085,0.60357803,0.03183333333333333
mnist,umap,8,785,0.7398065038408552,0.854383128598721,0.8645009555506473,0.9179294576608723,0.9641277605333162,28.391528606414795,0.026429414749145508,0.25986233,0.23864785,0.00030000000000000003
mnist,tsne,8,785,65.12605217633929,0.8491188880904207,0.8739211912247609,0.9096654100758919,0.9666265414163948,64.00022983551025,0.026412248611450195,4.2215214,3.7098203,0.0002
fmnist,umap,8,785,0.2738738004224641,0.9276212909911876,0.9391578670411593,0.9605867237437256,0.9848279833324086,36.97947859764099,0.017157316207885742,0.25761497,0.21897209,0.0007
fmnist,tsne,8,785,30.306211336408342,0.9253257701324942,0.9446871274910831,0.9632609348217753,0.9867741640653972,64.5498218536377,0.016767263412475586,6.484397,5.562949,0.06619999999999998
blobs,umap,8,785,0.7746850252151489,0.9111681095802135,0.908815905218594,0.9588121990369182,0.9632584269662922,0.49360060691833496,0.002808094024658203,0.38135257,0.06490071,0.0
blobs,tsne,8,785,15.205924987792969,0.9164565651561671,0.9120767779090878,0.9676886035313002,0.9687800963081862,0.5861313343048096,0.0036034584045410156,1.3497361,0.2778057,0.0
har,umap,8,785,0.5173469904438023,0.8933922460761742,0.906001565013046,0.9355236954141501,0.9576795800764535,7.40117073059082,0.009362936019897461,0.32270944,0.05445915,0.00475
