dataset,projection,run_id,run,test_loss,trust_p2,cont_p2,trust,cont,fit_time,inference_time,D_dev,D_bias,E_NA
mnist,umap,0,777,0.703059692961829,0.8562830135449427,0.8660314256848826,0.9231023649408254,0.9665759779945746,51.75233006477356,0.05094170570373535,0.25472298,0.2359303,0.0
mnist,tsne,0,777,61.219532575334824,0.8502415911545423,0.8728159017739614,0.9134721588735651,0.967224945322241,86.56673574447632,0.05102348327636719,6.6775465,6.30494,0.1
fmnist,umap,0,777,0.22946275285312107,0.9263008135995381,0.9396274015437801,0.9596944819994102,0.9847907411354869,31.62686514854431,0.05268597602844238,0.6265814,0.5991906,0.0779
fmnist,tsne,0,777,35.428280539376395,0.9240039457955479,0.9438977907443342,0.9611825083732162,0.9860658936346036,72.01859331130981,0.05111241340637207,6.4163346,5.2727423,0.12015
blobs,umap,0,777,0.4998733401298523,0.8737327604381953,0.8763830685469779,0.9589566613162119,0.9614927768860353,1.0334374904632568,0.011845827102661133,0.41980925,0.049455825,0.0
blobs,tsne,0,777,9.566741943359375,0.9117828968210677,0.9103760260860554,0.9615088282504013,0.9649438202247191,2.2119150161743164,0.01356363296508789,1.3619413,0.24855976,0.0
har,umap,0,777,0.5424441654744597,0.9004964513702846,0.9082045768223017,0.9457931572240923,0.960609481425936,17.911351680755615,0.030035734176635742,0.25333843,0.049639795,0.0
har,tsne,0,777,34.78879374514264,0.8744375654480763,0.8803069973690734,0.9488212743875436,0.9649806964492877,25.080967664718628,0.024862289428710938,2.9095824,0.48022065,0.0016666666666666668
mnist,umap,1,778,0.5916401768411909,0.8572942130216177,0.8679519410711657,0.9256832661237338,0.968972709301205,53.536869287490845,0.05570816993713379,0.19388834,0.14669064,0.0
mnist,tsne,1,778,58.56798961094447,0.8509352127555119,0.8736049849346198,0.9148338788942391,0.9687398798695326,162.78062462806702,0.05030632019042969,3.867165,3.3678303,0.0
fmnist,umap,1,778,0.30279504732574736,0.9256738720812873,0.935810007389129,0.9615197788945311,0.9834548225929376,48.2335741519928,0.053536415100097656,0.42252594,0.40396214,0.03945
fmnist,tsne,1,778,27.951599295479912,0.9255535115313559,0.9441203941796986,0.9629732057080952,0.9855452883686026,175.87714457511902,0.05130600929260254,5.916979,5.23136,0.1095
blobs,umap,1,778,0.5137131214141846,0.887908504841179,0.8731547710187101,0.9564365971107545,0.9587800963081862,2.4881937503814697,0.014130830764770508,0.4365328,0.060193487,0.0
blobs,tsne,1,778,9.744678497314453,0.9125571559501993,0.9114215938583072,0.9636918138041733,0.9666131621187801,2.2694339752197266,0.014754295349121094,1.3344431,0.18349676,0.0
har,umap,1,778,0.4965374209167423,0.8888732573851958,0.9005816315667801,0.9374809477622281,0.959789522016372,14.284958124160767,0.02538156509399414,0.32164633,0.08362087,0.0008333333333333334
har,tsne,1,778,30.521159559632828,0.8761330642604781,0.8841424446813893,0.9468360380039503,0.9665073206780287,22.7070050239563,0.027530431747436523,3.1883347,0.46115676,0.00025
mnist,umap,2,779,0.6406297630582537,0.8559432642126305,0.8654396695256655,0.9245394424474611,0.9670901591714093,53.956581592559814,0.05300498008728027,0.22562781,0.19977322,0.0
mnist,tsne,2,779,59.87304970877511,0.8481828859264436,0.8734301498010674,0.909110856418687,0.9677470514890747,145.24328517913818,0.05024266242980957,5.862767,5.129004,0.0055
fmnist,umap,2,779,0.2905165410893304,0.9259927906076832,0.9393362667403824,0.9588202861055711,0.9841158029673451,37.704585552215576,0.055227041244506836,0.79690707,0.7625197,0.13325
fmnist,tsne,2,779,29.62060938807896,0.9250769648101397,0.9446006673826068,0.9625586037534201,0.9857468821267239,106.26944351196289,0.053862810134887695,6.148363,5.741804,0.0196
blobs,umap,2,779,0.6817655563354492,0.8737269958070545,0.8863409352861339,0.9633868378812199,0.967223113964687,2.378099203109741,0.010578155517578125,0.42628556,0.046403773,0.0
blobs,tsne,2,779,13.640631675720215,0.915212124554816,0.9164500030928444,0.9675601926163724,0.9701926163723916,2.8521015644073486,0.014557361602783203,1.401092,0.25445223,0.0
har,umap,2,779,0.5355065196290049,0.8874502913632543,0.8982912052243093,0.9379894149706439,0.9597620813601871,5.685333490371704,0.025372982025146484,0.33362904,0.08762597,8.333333333333333e-05
har,tsne,2,779,33.64983391784905,0.8787549619633906,0.886713982998199,0.946934933042082,0.965215708009683,25.198183059692383,0.030486583709716797,2.50403,0.5318102,0.0009166666666666666
mnist,umap,3,780,0.6807405781064715,0.8581933545760086,0.867147194170438,0.9228355929580303,0.9668012299210713,56.640690088272095,0.05289864540100098,0.2791958,0.22042494,0.0
mnist,tsne,3,780,58.63519923618862,0.8515471488382548,0.8735990433345773,0.9143761625411361,0.9674059352743816,98.95056176185608,0.05684089660644531,4.3084598,3.9368637,0.0054
fmnist,umap,3,780,0.3016595092841557,0.9283135003116887,0.9393024653431926,0.9608570786162511,0.9848773057370036,60.30740523338318,0.050133705139160156,0.4408369,0.4119586,0.04555
fmnist,tsne,3,780,31.71072891671317,0.9259932139565428,0.9459074909937942,0.9624108175821481,0.9863369434767755,105.39312171936035,0.05185437202453613,4.175214,3.6842175,0.0008500000000000001
blobs,umap,3,780,0.6016415953636169,0.8940417071347462,0.9041181234457671,0.9610593900481541,0.9629052969502407,1.6792964935302734,0.019579410552978516,0.37605357,0.03675157,0.0
blobs,tsne,3,780,7.205846786499023,0.9222941157742077,0.9248482561077498,0.9682664526484751,0.9716051364365971,1.0890226364135742,0.02077770233154297,1.3524512,0.11472507,0.0
