dataset,projection,run_id,run,test_loss,trust_p2,cont_p2,trust,cont,fit_time,inference_time,D_dev,D_bias,E_NA
mnist,umap,0,777,0.7276062904085432,0.8599508474142645,0.8659817511123266,0.9286441317405486,0.965967905834533,19.08828830718994,0.05429697036743164,0.53274006,0.505246,0.00945
mnist,tsne,0,777,61.58431425258092,0.8549941701074057,0.8726746355162064,0.9194803379070902,0.966561991000435,115.98636412620544,0.0522160530090332,9.068466,8.309699,0.1419
fmnist,umap,0,777,0.24557945145879473,0.9281982373565044,0.9382731787693014,0.9629245198723358,0.9842489568155206,51.57087779045105,0.054280757904052734,0.64637196,0.617885,0.09914999999999999
fmnist,tsne,0,777,30.282388885498047,0.9266991446736128,0.9427074659905419,0.9653462029252966,0.9845668966685257,84.18815183639526,0.048918962478637695,9.909263,8.877772,0.10215
blobs,umap,0,777,0.5537892580032349,0.8868389652622259,0.8798011362032557,0.9630016051364366,0.963290529695024,1.639890432357788,0.01392817497253418,0.50009835,0.0415147,0.0
blobs,tsne,0,777,7.90139627456665,0.9132948186129592,0.9067306918922172,0.9636276083467095,0.9664526484751204,2.7466835975646973,0.01498103141784668,2.0623984,0.25853068,0.0
har,umap,0,777,0.4616141561509104,0.8999077598306341,0.9072278123656989,0.9449884124357794,0.9601796683755947,20.881841897964478,0.025341272354125977,0.32232717,0.062127855,0.00016666666666666666
har,tsne,0,777,26.207103596048142,0.8771028046389894,0.8836065067116186,0.9509020096884535,0.9644659803785723,14.89710783958435,0.026653051376342773,4.362862,0.7135727,0.0205
mnist,umap,1,778,0.6153172170775277,0.8624631076966952,0.8675967279929999,0.9332493539410327,0.9690331132596121,59.33854055404663,0.05008959770202637,0.27273393,0.20753805,0.0001
mnist,tsne,1,778,58.09725236293248,0.8553628928056902,0.872238087025286,0.9212798829647756,0.9679806138509203,104.46046376228333,0.049320220947265625,6.160178,5.3535852,0.00315
fmnist,umap,1,778,0.3646093809349196,0.9255423662906427,0.9344001655777631,0.9621471437623554,0.9821751907516476,51.67242074012756,0.051773786544799805,0.5183234,0.47143477,0.061399999999999996
fmnist,tsne,1,778,29.226920006888253,0.9281724212138962,0.9426413153625517,0.9662573811324501,0.9843762384621898,73.70370554924011,0.053466081619262695,9.768161,9.227218,0.1492
blobs,umap,1,778,0.640116274356842,0.8918839907226364,0.8736065707827116,0.957784911717496,0.9608828250401285,2.6005897521972656,0.010177373886108398,0.5149067,0.045928694,0.0
blobs,tsne,1,778,5.923823833465576,0.9144702267911592,0.9196651414157738,0.9681861958266452,0.9716211878009631,2.351604700088501,0.010172843933105469,2.187656,0.22378686,0.0
har,umap,1,778,0.4746706036545488,0.8899973113100523,0.8992556554562773,0.942026315860971,0.9588440419814871,14.393033504486084,0.02786540985107422,0.3777186,0.06286948,0.004666666666666667
har,tsne,1,778,29.00362618610075,0.8738527894781223,0.8796212354549859,0.9493669630800914,0.9642195578522389,16.342522621154785,0.024291515350341797,4.2784514,0.4724659,0.0025833333333333333
mnist,umap,2,779,0.6387761729104179,0.8643737814365443,0.8651096212075365,0.9368273292433299,0.9675520190620246,83.29702520370483,0.05241227149963379,0.22725789,0.18094167,0.0
mnist,tsne,2,779,60.61467761230469,0.8544170868818511,0.8720190044818541,0.9200517664785187,0.966861175433115,101.39820981025696,0.0513765811920166,14.080681,13.61692,0.18675000000000003
fmnist,umap,2,779,0.3272237311771938,0.9277363608657794,0.9373872596030189,0.9615916498521,0.982790846256946,93.55401945114136,0.05099892616271973,1.0598848,0.9976937,0.18839999999999998
fmnist,tsne,2,779,28.559240347726004,0.9276801696825079,0.9424863067305669,0.9677861070311656,0.9841540992988983,112.1916880607605,0.05177426338195801,7.701304,6.7582903,0.0806
blobs,umap,2,779,0.573969304561615,0.873656897148259,0.8851884214466599,0.9634831460674157,0.9668860353130017,1.3352124691009521,0.012520074844360352,0.50575304,0.029466346,0.0
blobs,tsne,2,779,8.987153053283691,0.9107859678895055,0.9139623409943629,0.9641252006420545,0.9698715890850722,1.7764203548431396,0.015089273452758789,2.2320545,0.2293487,0.0
har,umap,2,779,0.407393209838555,0.8893765903995752,0.8995117741827414,0.9376106795773596,0.9594076621919378,8.019293546676636,0.02576589584350586,0.41242346,0.08594644,8.333333333333333e-05
har,tsne,2,779,32.13715470218751,0.8809298680061287,0.8882868710488161,0.946757655535541,0.9648080376670551,11.897445917129517,0.02532052993774414,3.5423203,0.5475902,0.006166666666666667
mnist,umap,3,780,0.681961910043444,0.864584131874203,0.8660930178220929,0.9322048116427856,0.9658728439150736,57.84952664375305,0.04914283752441406,0.70953715,0.68259037,0.02515
mnist,tsne,3,780,56.68426000976562,0.8542671371381012,0.8731013788424771,0.9178361156452851,0.9672821781166323,92.40353727340698,0.04952073097229004,8.788805,8.192982,0.0645
fmnist,umap,3,780,0.3095371985435486,0.9276139063766942,0.938539222107062,0.9610969511856825,0.9844421729773609,49.678807497024536,0.04886794090270996,0.52395165,0.48784184,0.07735
fmnist,tsne,3,780,25.266249662126814,0.927673079677394,0.9431861273904611,0.966642960804296,0.9847041882141324,143.21927165985107,0.05363774299621582,5.3760643,4.262891,0.014199999999999999
blobs,umap,3,780,0.4149208664894104,0.8873402910197431,0.9048309659579805,0.9623113964686998,0.9650882825040128,1.2199342250823975,0.04065370559692383,0.4550515,0.053973567,0.0
blobs,tsne,3,780,6.408393859863281,0.9206871557397234,0.9236471312524559,0.9719101123595506,0.9757463884430176,1.6374945640563965,0.009482145309448242,2.1428869,0.18989438,0.0
har,umap,3,780,0.2306424329051916,0.8856857321891553,0.8929802887522198,0.9409299122170691,0.9562249536089896,18.51459240913391,0.02504134178161621,0.3673683,0.07249008,0.014666666666666666
har,tsne,3,780,26.091180405491887,0.8747572450022129,0.8781137591660215,0.9513888775684862,0.9655846625750203,21.663241386413574,0.0274503231048584,4.2120256,0.706459,0.03141666666666667
mnist,umap,4,781,0.6842908314636775,0.8650969532403131,0.8644904729506689,0.9350530658965547,0.9660082199140924,76.82840037345886,0.050237178802490234,0.5309838,0.48303175,0.022
mnist,tsne,4,781,61.87486232648577,0.855313984467352,0.8704312344938775,0.9207397747480734,0.9663030009256528,84.15700244903564,0.050662994384765625,9.189105,8.568248,0.09284999999999999
fmnist,umap,4,781,0.26087482403857365,0.9279764885921247,0.9397354189713402,0.9629337472004111,0.9851955142337375,56.98655962944031,0.05199432373046875,0.4799245,0.4464682,0.029249999999999998
fmnist,tsne,4,781,28.63096688406808,0.9279441146708405,0.9439228458152183,0.9668069970011184,0.9852987814670867,93.46936130523682,0.049007415771484375,7.1468134,6.3909564,0.015950000000000002
blobs,umap,4,781,0.5352762937545776,0.8802394719481027,0.8921285244634489,0.9667736757624398,0.9698715890850722,1.6250827312469482,0.015549898147583008,0.47276774,0.046643518,0.0
blobs,tsne,4,781,6.550663471221924,0.916795165002487,0.9190701630066751,0.9669823434991974,0.9702247191011236,2.673227310180664,0.015102624893188477,2.1793325,0.21122436,0.0
har,umap,4,781,0.6368662090583639,0.8919589418183475,0.8997518347614764,0.9358339650118049,0.9586912165448138,9.967731475830078,0.027219057083129883,0.5339827,0.1683896,0.0365
har,tsne,4,781,27.843995805623805,0.877168426130033,0.8805066471584921,0.9529561194021741,0.9658066330314861,19.156240701675415,0.02492380142211914,4.3643565,0.9770047,0.04674999999999999
