dataset,projection,run_id,run,test_loss,trust_p2,cont_p2,trust,cont,fit_time,inference_time,D_dev,D_bias,E_NA
fmnist,tsne,4,781,28.608411932809013,0.9282496625051188,0.9437414882688582,0.9669641477423707,0.9847911295008774,74.41825723648071,0.04983830451965332,11.987019,10.71935,0.17429999999999998
blobs,umap,4,781,0.47770094871520996,0.8807293180096746,0.8917506601727837,0.9665971107544141,0.9698234349919743,1.3332576751708984,0.013408422470092773,0.5173243,0.061561394,0.0
blobs,tsne,4,781,7.404657363891602,0.9148935905394785,0.9165359451385179,0.9670304975922953,0.9703852327447833,1.2450528144836426,0.014899730682373047,2.3431604,0.24830933,0.0
har,umap,4,781,0.47273842814793066,0.8928568828895092,0.8995894099249464,0.9405026802185472,0.9592964052740398,8.350219249725342,0.02730393409729004,0.56883997,0.12628439,0.008916666666666668
har,tsne,4,781,28.53366562466848,0.877109009118374,0.8830873431001891,0.9525560563701717,0.9657793282201338,12.539539575576782,0.025356769561767578,5.4895844,1.0007768,0.08291666666666667
mnist,umap,5,782,0.7782979497568948,0.864397348149588,0.8636830030150542,0.9343437734515755,0.9664963076087496,36.560667991638184,0.051522254943847656,1.0414978,1.0242976,0.16069999999999998
mnist,tsne,5,782,60.36155440630232,0.8561064263445947,0.8704305053112609,0.9236017035516453,0.9665725031463437,48.11471247673035,0.05191206932067871,23.064312,22.665026,0.23349999999999999
fmnist,umap,5,782,0.3318473519257137,0.9274825854884005,0.9393115935253505,0.9596758784211925,0.9831968311720166,21.3672354221344,0.05150723457336426,1.1421062,1.0671048,0.19505
fmnist,tsne,5,782,31.562654578072685,0.925068932839666,0.9428476873822311,0.9629705572313344,0.984182633934959,25.043169736862183,0.028055191040039062,12.039021,10.341331,0.2057
blobs,umap,5,782,0.6785874962806702,0.87857537381608,0.8860863496203137,0.96446227929374,0.966067415730337,0.892503023147583,0.003360748291015625,0.5260465,0.08273734,0.0
blobs,tsne,5,782,8.876592636108398,0.9219220825085472,0.9251198333468791,0.9670626003210273,0.9715088282504013,0.7592499256134033,0.0032660961151123047,2.2831213,0.19695741,0.0
har,umap,5,782,0.39219104992198667,0.8952064448872711,0.9049652653349312,0.9352518699041207,0.9585029356068324,2.928346872329712,0.010373115539550781,0.409453,0.06409151,0.013916666666666667
har,tsne,5,782,34.069345361393246,0.8779115631233769,0.8810202295935996,0.9531516001162832,0.966090141197119,5.663680076599121,0.011403799057006836,4.9803753,0.9173312,0.0035833333333333338
mnist,umap,6,783,0.749220169373921,0.862205597670343,0.8643534291814595,0.932190334081837,0.964464105401783,18.868706226348877,0.02859354019165039,2.0339427,1.998533,0.31335
mnist,tsne,6,783,60.54445146179199,0.8557661066255785,0.870713064085789,0.9227787134885432,0.9648270021987905,44.34652662277222,0.02516770362854004,23.618698,22.89771,0.31715
fmnist,umap,6,783,0.29347370801653183,0.9315332331607663,0.9415645092876939,0.9646819141449683,0.9847293093228134,18.862280130386353,0.025596141815185547,1.4414675,1.3538995,0.2143
fmnist,tsne,6,783,29.971694144112725,0.92836356059958,0.9426195953521085,0.9684333486148787,0.9840918790752816,37.27731704711914,0.02451348304748535,8.344714,6.5749,0.13875
blobs,umap,6,783,0.5052379965782166,0.9196655911791385,0.9296596620064191,0.96446227929374,0.9685553772070626,0.7153728008270264,0.0037729740142822266,0.50868005,0.040867396,0.0
blobs,tsne,6,783,7.439056396484375,0.9165383911224788,0.9213435280631008,0.9710433386837881,0.9746227929373997,0.6199629306793213,0.003670930862426758,2.4651976,0.2151191,0.0
har,umap,6,783,0.2740030372379823,0.8879588803964137,0.8993247424755791,0.9434411397924835,0.9583142471343533,4.9346418380737305,0.009338617324829102,0.51042837,0.14098017,0.013666666666666667
har,tsne,6,783,38.48922099567639,0.876544979034661,0.8827356161094086,0.9489610587202874,0.9626040911029785,5.665367841720581,0.00836038589477539,4.66025,0.46724805,0.01875
mnist,umap,7,784,0.7693126215253557,0.8581536065988324,0.8664868047914612,0.9248741082926231,0.9655423303675454,13.811187982559204,0.023005962371826172,1.7714815,1.7086506,0.2813
mnist,tsne,7,784,64.87214207240514,0.8563262700729677,0.872028554351903,0.9210842402492546,0.9654866919152838,32.25604033470154,0.027987003326416016,23.553715,23.109377,0.28099999999999997
fmnist,umap,7,784,0.3582142616425242,0.9273033898575709,0.9364318694395735,0.9625962197155297,0.9825847264360029,32.61244535446167,0.02724456787109375,0.6596885,0.5933057,0.16524999999999998
fmnist,tsne,7,784,35.85751924787249,0.9258941583942968,0.9411341975173172,0.965084561453713,0.9828629245373925,29.805562257766724,0.026027441024780273,9.79923,8.2416935,0.134
blobs,umap,7,784,0.6808115243911743,0.8985328285718103,0.91590279671028,0.958314606741573,0.9630658105939005,0.7372896671295166,0.0031011104583740234,0.54713625,0.04843344,0.0
blobs,tsne,7,784,7.257871150970459,0.9141437644931945,0.9155508645934045,0.9626966292134831,0.96776886035313,0.8179280757904053,0.0037622451782226562,2.3844404,0.23954976,0.0
har,umap,7,784,0.22771652669408274,0.8990514859233072,0.9057763427776072,0.9465549750453043,0.9587494939779986,7.113948583602905,0.013378620147705078,0.38442862,0.07348388,0.018333333333333333
har,tsne,7,784,28.900461979448853,0.8783011435331294,0.8843122800178432,0.9535735341663338,0.9660703078515597,6.515489339828491,0.012159109115600586,4.297122,0.8474255,0.0395
mnist,umap,8,785,0.8052763110569545,0.8630753240629612,0.8635619598958677,0.9299426299637039,0.9638695676295987,17.17080569267273,0.024763107299804688,1.8587322,1.8217051,0.37695
mnist,tsne,8,785,68.54226277378628,0.8569097786165902,0.8710146612565167,0.9223801746768245,0.9648179617533091,22.65188479423523,0.02287578582763672,26.751617,26.499105,0.40149999999999997
fmnist,umap,8,785,0.247503415367433,0.9268057124804759,0.9373444011532551,0.9621209714390836,0.9840584621314544,15.92941689491272,0.026432037353515625,0.61548626,0.5455169,0.10234999999999998
fmnist,tsne,8,785,29.68267321559361,0.9264478302457163,0.9428842895847883,0.9663997506285387,0.985130210447321,33.28787088394165,0.02283477783203125,12.69697,10.651713,0.2211
blobs,umap,8,785,0.4407217800617218,0.9100221863255793,0.9116346319522938,0.960561797752809,0.9664205457463885,0.5531604290008545,0.0023241043090820312,0.51937616,0.05455191,0.0
blobs,tsne,8,785,7.005788326263428,0.923892829877896,0.9166906400800171,0.9726966292134831,0.9732102728731942,0.7207210063934326,0.0034608840942382812,2.385643,0.29279602,0.0
har,umap,8,785,0.3180120475481831,0.8938104498597129,0.9032461440040142,0.9406214086022382,0.9571989610587203,6.011814594268799,0.01094508171081543,0.5904935,0.073418684,0.049166666666666664
har,tsne,8,785,35.25957339533779,0.8819501010566795,0.8875965777595074,0.9507623612005422,0.9653704352740126,5.402188301086426,0.011272907257080078,4.636107,0.905616,0.0016666666666666668
mnist,umap,9,786,0.8398905371257237,0.8628867974444252,0.8639770712185826,0.9293403716043579,0.9645211921941477,22.44270348548889,0.025545597076416016,1.1526375,1.1041806,0.12084999999999999
mnist,tsne,9,786,65.41716959272112,0.8554142622861587,0.872127650596473,0.9206305185115969,0.9658891873819209,26.725794076919556,0.0254671573638916,28.582708,28.141397,0.44885
fmnist,umap,9,786,0.2977726297208241,0.9293658778083865,0.936617276427809,0.9646850882290247,0.9829801378843138,20.5352783203125,0.028246164321899414,0.7640839,0.7046556,0.11835
fmnist,tsne,9,786,27.713511772155762,0.9267947822521388,0.941655585209526,0.9681534948505085,0.9837349333208745,44.97988986968994,0.02777862548828125,10.761835,9.616201,0.13369999999999999
blobs,umap,9,786,0.5303492546081543,0.8896182224935755,0.9100184822638816,0.9676725521669342,0.9724398073836276,0.5594332218170166,0.003062725067138672,0.51550853,0.039884318,0.0
blobs,tsne,9,786,6.779704570770264,0.9186291004974608,0.9201088982260623,0.9695184590690209,0.9743017656500803,0.5898001194000244,0.0037751197814941406,2.429556,0.18747537,0.0
har,umap,9,786,0.3339761536926118,0.8688697061172848,0.8678350892362077,0.9416793681585146,0.9564402676686582,4.874992370605469,0.012975931167602539,0.4003521,0.063033365,0.015583333333333333
har,tsne,9,786,28.02170426584238,0.8794191739251033,0.8842279972529761,0.953097533872909,0.9632867113867856,7.5661633014678955,0.009991645812988281,4.3677325,0.73451453,8.333333333333333e-05
