dataset,projection,run_id,run,test_loss,trust_p2,cont_p2,trust,cont,fit_time,inference_time,D_dev,D_bias,E_NA
mnist,umap,0,777,0.8082471502167838,0.8410376949416652,0.8670741782353417,0.9001525837978631,0.9653887800362669,52.43821096420288,0.05031704902648926,0.23524094,0.21088979,0.0
mnist,tsne,0,777,74.19424808175224,0.8431191439590543,0.8740924020199056,0.9016636726517764,0.9674012018886822,104.25609636306763,0.05032062530517578,4.951085,4.563367,0.00025
fmnist,umap,0,777,0.2724104510034834,0.9232381202998053,0.9408373828049515,0.9545637079842668,0.985033008138153,73.90864849090576,0.050308942794799805,0.690803,0.68090415,0.00205
fmnist,tsne,0,777,43.82513402884347,0.923541883807136,0.9477252089756608,0.9569514455660645,0.9874068784474729,98.03775191307068,0.05137038230895996,10.094615,9.873684,0.20305
blobs,umap,0,777,1.232709527015686,0.8554094971170285,0.8755409503541889,0.9585874799357945,0.9604975922953451,1.0948982238769531,0.014235258102416992,0.45475525,0.15586753,0.0
blobs,tsne,0,777,19.535736083984375,0.9153566105112612,0.9143447535025766,0.9615890850722312,0.9648635634028893,0.7575170993804932,0.015078067779541016,1.1764976,0.35443974,0.0
har,umap,0,777,0.9166834997275174,0.8933966143281309,0.910303496174379,0.9312534131014191,0.9588471664126368,16.84264898300171,0.02486252784729004,0.24323155,0.07114918,8.333333333333333e-05
har,tsne,0,777,68.59176949131962,0.8839296243959818,0.8987775904902777,0.9399967940619507,0.9667466792730671,17.344825267791748,0.02693772315979004,2.5675633,0.40348718,0.0020833333333333333
mnist,umap,1,778,0.7433451636518751,0.8413720255529911,0.86781503157016,0.9028836480650352,0.9669174387740502,83.00707697868347,0.04989933967590332,0.37981737,0.3437418,0.011699999999999999
mnist,tsne,1,778,74.49505405970982,0.8429645533285316,0.874173020062882,0.9030356566149138,0.9683659774397668,108.00895547866821,0.049576520919799805,3.5237012,3.0122106,0.0
fmnist,umap,1,778,0.3630076501880373,0.9197367530266511,0.9370094842271743,0.9522584849077705,0.9832246795985529,62.01987099647522,0.050092220306396484,0.7526139,0.73700595,0.15914999999999999
fmnist,tsne,1,778,36.705270477294924,0.9245884104059979,0.9472109324845288,0.9586592166699274,0.9870206417665077,141.01916670799255,0.05268979072570801,6.721513,6.439181,0.17129999999999998
blobs,umap,1,778,1.8564633131027222,0.8818184259701617,0.8719225819834511,0.9538362760834671,0.9557463884430176,0.9615521430969238,0.014094114303588867,0.49615273,0.08017193,0.0
blobs,tsne,1,778,20.356374740600586,0.9113277597618026,0.9172945705973199,0.9564526484751203,0.9587479935794543,0.696636438369751,0.01456141471862793,1.1654117,0.37631503,0.0
har,umap,1,778,1.0259604063228307,0.8837812920992272,0.9028238292108411,0.9228859147926872,0.9565979835193049,12.750427484512329,0.02899026870727539,0.29639968,0.071207225,0.0005833333333333334
har,tsne,1,778,92.94378854509237,0.8812530752628855,0.8961083698034779,0.9366853045776992,0.9662959461185056,9.31221318244934,0.029722929000854492,2.7990866,0.19315968,0.00125
mnist,umap,2,779,0.7485239956038339,0.8399672952773609,0.8659712520203261,0.9018364981705946,0.9656378565734492,104.45248985290527,0.04865741729736328,0.25844997,0.23334166,0.0
mnist,tsne,2,779,70.15858704485213,0.8415329643284079,0.8752755310567665,0.8998149249111578,0.9681347919909128,144.03392839431763,0.054723501205444336,4.2411084,3.642503,0.0006000000000000001
fmnist,umap,2,779,0.3343963608230863,0.9203688331500616,0.9403047661564852,0.9510256700763007,0.9838589211618257,44.22973871231079,0.05066084861755371,0.902249,0.88297474,0.1979
fmnist,tsne,2,779,39.49857651628767,0.9224428591211103,0.946481003089156,0.9573521276875323,0.9868436843903393,129.61145448684692,0.05276370048522949,6.958121,6.7323976,0.1376
blobs,umap,2,779,1.7014367580413818,0.8611813218837249,0.8811517254033733,0.957223113964687,0.9614125200642054,0.88673996925354,0.013687849044799805,0.46471643,0.16009328,0.0
blobs,tsne,2,779,19.00898551940918,0.9174533192498489,0.924467217740602,0.9656661316211878,0.9673033707865168,1.8945565223693848,0.010683536529541016,1.1873751,0.32381967,0.0
har,umap,2,779,0.8304271517045052,0.8919230477805777,0.9062273104250834,0.9325169058894168,0.9605586754585442,14.932645082473755,0.0272369384765625,0.2580175,0.056694847,8.333333333333333e-05
har,tsne,2,779,94.37943455782131,0.8850541675135232,0.8997793761153878,0.9374286475016776,0.9671891258928401,7.931840181350708,0.027085065841674805,2.3378496,0.4680401,0.0003333333333333333
mnist,umap,3,780,0.7812237170764378,0.843130467536577,0.868503228479602,0.9015779957425809,0.9650717862763936,58.694241523742676,0.05203962326049805,0.3905806,0.36214465,0.00115
mnist,tsne,3,780,71.50591681780134,0.8401730577685004,0.8759287754035152,0.8976100052268725,0.9679997751568792,112.48580265045166,0.04915571212768555,3.691883,3.3498101,0.0
fmnist,umap,3,780,0.31039778993810924,0.9210840361943322,0.939982084148831,0.9521926496739774,0.9845626976502434,76.13930583000183,0.04996204376220703,0.50721484,0.48899707,0.00235
fmnist,tsne,3,780,37.99494657679966,0.9245804913906333,0.9478006032234181,0.9582460572152741,0.9873526532948277,127.6673367023468,0.05001950263977051,6.013803,5.82209,0.020499999999999997
blobs,umap,3,780,1.2616883516311646,0.8907837070584795,0.914311950268277,0.964446227929374,0.9653451043338683,1.0496463775634766,0.02002692222595215,0.3933165,0.13200448,0.0
blobs,tsne,3,780,15.196259498596191,0.915274312793605,0.922370839019371,0.9654735152487961,0.9655216693418941,1.0172686576843262,0.014600753784179688,1.0461584,0.31817243,0.0
har,umap,3,780,0.9676352784427824,0.8798299354906219,0.8975328842322116,0.9249658350246015,0.9520321028508396,9.129424095153809,0.025129079818725586,0.31021872,0.046591353,0.04008333333333333
har,tsne,3,780,66.84427473362388,0.8862263375622919,0.897004011043357,0.942111218881345,0.9677774698628239,21.926774263381958,0.024956226348876953,2.540613,0.49130297,0.012833333333333334
mnist,umap,4,781,0.8013814168998173,0.8396353404411016,0.865883362918571,0.8987680349003244,0.9641349993137904,71.9577968120575,0.050817012786865234,0.43547916,0.4070805,0.013550000000000001
mnist,tsne,4,781,76.02260778808593,0.8403809829892386,0.8744275084183709,0.8976188383494763,0.9676831055215046,122.99689960479736,0.04947638511657715,3.895609,3.1065326,0.0016
fmnist,umap,4,781,0.3230437491961888,0.9217594327681916,0.9415458127766793,0.9519447090325613,0.9852711608037119,51.29303169250488,0.05108475685119629,0.622812,0.60938513,0.10665
fmnist,tsne,4,781,41.22737853567941,0.9245108279181286,0.9488602052765319,0.9580742303503172,0.9875617544771521,66.90351605415344,0.051770925521850586,7.528839,7.3375626,0.043
blobs,umap,4,781,1.288681149482727,0.878061487157181,0.8958888390356863,0.9640770465489567,0.9651043338683788,0.5139074325561523,0.014094352722167969,0.4719503,0.1865518,0.0
blobs,tsne,4,781,19.538311004638672,0.9119153641407232,0.9194204133569978,0.9624398073836276,0.9672070626003211,1.2190616130828857,0.014541149139404297,1.1546142,0.34551805,0.0
har,umap,4,781,1.2623755308635944,0.8914999470746658,0.9048739665167292,0.9267543680905922,0.956657483555983,11.926668405532837,0.024668216705322266,0.35793042,0.09476877,0.017416666666666667
har,tsne,4,781,67.33818455648931,0.8922922898454294,0.903937738472619,0.9452321180654609,0.96860381397952,17.982685565948486,0.0247957706451416,2.5773335,0.33603588,0.004083333333333334
mnist,umap,5,782,0.847592136655535,0.8411681465640196,0.863296121942339,0.9018994279640602,0.9643787934976538,44.2413854598999,0.04959917068481445,0.31067252,0.29011136,5e-05
mnist,tsne,5,782,74.69375741141182,0.8415048664973596,0.8742915983091488,0.8993536198282432,0.9681181828003773,58.24019241333008,0.05194354057312012,3.5500684,3.0950544,0.0
fmnist,umap,5,782,0.29642195280960626,0.9220614028497155,0.9411434790444388,0.9529781872972397,0.9845991222358166,33.34208869934082,0.01034235954284668,0.7149171,0.70235145,0.19824999999999998
fmnist,tsne,5,782,42.316253365652905,0.9252273592463506,0.9486715615925025,0.9575665521037432,0.9872312584498673,33.75666427612305,0.02222585678100586,8.389841,8.192781,0.12930000000000003
blobs,umap,5,782,2.3071625232696533,0.8695813509237107,0.8791995008619111,0.9621669341894061,0.9627287319422151,0.482633113861084,0.003121614456176758,0.5365014,0.11651762,0.0
blobs,tsne,5,782,14.521809577941895,0.9206538751991756,0.9282445818063959,0.9659229534510433,0.9681540930979133,0.3695943355560303,0.0030717849731445312,1.2566096,0.29986987,0.0
har,umap,5,782,0.6983495118054918,0.8946143264206184,0.9098805896294445,0.9298297592557877,0.9586595646988184,10.37035322189331,0.011244058609008789,0.25246832,0.08261634,0.0007500000000000001
har,tsne,5,782,74.14671525113451,0.880408635674537,0.8907909604527541,0.9434435849994702,0.9687225423632111,9.335054874420166,0.010851860046386719,2.4378023,0.4082229,0.0
mnist,umap,6,783,0.816773875781468,0.8402833587365883,0.8654365474467014,0.9012152770680457,0.9633822654258442,44.555816888809204,0.026219606399536133,0.2686041,0.24818213,0.02095
mnist,tsne,6,783,76.58617961774553,0.8395392985419398,0.8737887062245256,0.8978089242278683,0.9661551563535702,43.76079797744751,0.02466297149658203,4.806198,4.455416,0.0289
fmnist,umap,6,783,0.31899179322378973,0.9264926441098426,0.9431170900986555,0.9572118956611118,0.9853943514735984,55.94373393058777,0.024272441864013672,0.83407193,0.80786467,0.08149999999999999
fmnist,tsne,6,783,37.05898737662179,0.9252955503549791,0.9474495385974993,0.9601974327003658,0.9872593112792406,67.50817441940308,0.022037267684936523,6.45457,6.268018,0.08365
blobs,umap,6,783,1.2103469371795654,0.9227344412685496,0.9346838804007589,0.964446227929374,0.9686356340288924,0.374082088470459,0.003587484359741211,0.4278234,0.107873365,0.0
blobs,tsne,6,783,21.73064613342285,0.9210531459277792,0.928067902923811,0.9661637239165329,0.9705778491171749,0.441878080368042,0.003435373306274414,1.1034634,0.38090295,0.0
har,umap,6,783,0.7536939500779578,0.8855919944785646,0.903277495453009,0.9309094539852798,0.9585719447817924,8.95980191230774,0.011413097381591797,0.2951374,0.07794822,0.011999999999999999
har,tsne,6,783,71.23282628471011,0.8849838160810675,0.8984079669591911,0.9391795515490386,0.9668864636058109,10.3021981716156,0.009920120239257812,2.3796775,0.3947868,0.0
mnist,umap,7,784,0.8267419083459037,0.8373263300814769,0.8687585747117347,0.8955344754585194,0.9650571977539049,43.18730640411377,0.0219728946685791,0.39486113,0.36314812,0.06284999999999999
mnist,tsne,7,784,73.89275899832589,0.8417766503690433,0.8758926141505234,0.8973786328954246,0.9673479783099389,56.93403887748718,0.023028135299682617,2.9452577,2.40758,0.0
