dataset,projection,run_id,run,test_loss,trust_p2,cont_p2,trust,cont,fit_time,inference_time,D_dev,D_bias,E_NA
blobs,tsne,3,780,7.802243709564209,0.9204083032819852,0.925942150807128,0.9693579454253611,0.9717817014446228,2.217665433883667,0.010977029800415039,1.3506505,0.16555479,0.0
har,umap,3,780,0.5350954406592131,0.8786584267560656,0.893366307151047,0.9255468433736249,0.9519598333998973,12.427597522735596,0.025089263916015625,0.39082432,0.042134255,0.005916666666666667
har,tsne,3,780,34.46603679934482,0.8787537176019016,0.8851961674354057,0.9493084139572415,0.9668162318273575,11.851905822753906,0.02733635902404785,3.258877,0.6637855,0.01625
mnist,umap,4,781,0.6672334128107343,0.85851173284427,0.8654476381383286,0.9248670330344185,0.9664141318281497,77.21936416625977,0.05107760429382324,0.31095234,0.2826979,0.0004
mnist,tsne,4,781,61.99672372872489,0.8490070848720385,0.8714316332770959,0.911769199996496,0.9667466923240895,140.5829200744629,0.05087637901306152,4.6317024,4.097576,0.0398
fmnist,umap,4,781,0.2746247148002897,0.9259310754134714,0.9410557948596157,0.9575152031910203,0.9856429608042959,33.85346984863281,0.04927396774291992,0.28812107,0.2601752,0.00445
fmnist,tsne,4,781,27.22182062639509,0.9281643847185955,0.9452792488505221,0.9664206084780457,0.9863747726018437,126.52145290374756,0.049839019775390625,6.4927244,5.9731283,0.0029000000000000002
blobs,umap,4,781,0.48413580656051636,0.8815460108642629,0.8894478110053008,0.9633707865168539,0.9692776886035313,1.2586371898651123,0.01383066177368164,0.4068981,0.054724127,0.0
blobs,tsne,4,781,9.954659461975098,0.9167378405683454,0.9173618897466348,0.9662921348314607,0.9704173354735153,1.818540334701538,0.010919570922851562,1.337676,0.2054601,0.0
har,umap,4,781,0.6540751319909767,0.8953781380379762,0.9031773923414703,0.9392114750846993,0.9599157218658559,13.726471662521362,0.026314973831176758,0.4169512,0.10855753,0.08083333333333333
har,tsne,4,781,38.00605118656251,0.8816061331135452,0.8874248941510652,0.9489238372361554,0.9674291637120416,16.538167715072632,0.026835203170776367,3.1290607,0.29923663,0.0375
mnist,umap,5,782,0.7099644963400704,0.8564358686437821,0.8648324920935625,0.9227050642262915,0.9667633394751519,18.36795997619629,0.04898643493652344,0.25440067,0.22872475,0.00095
mnist,tsne,5,782,60.830209084647045,0.8502800846519167,0.87145968023897,0.9146769675963102,0.9673905174603823,62.17668271064758,0.04916501045227051,4.9302616,4.4007945,0.00015000000000000001
fmnist,umap,5,782,0.321026941554887,0.9227693610228116,0.9377996668954626,0.9566168147613889,0.9834051322632358,15.36490249633789,0.00945138931274414,0.8801829,0.85379094,0.1116
fmnist,tsne,5,782,28.09550835091727,0.9270585989856702,0.9446675018763869,0.9648168054172592,0.9856159153889056,56.26377558708191,0.024812698364257812,6.737488,6.1163263,0.1079
blobs,umap,5,782,0.6596933603286743,0.8753852591942923,0.8843570669155489,0.9617335473515248,0.9653451043338683,1.7464663982391357,0.003034830093383789,0.39860514,0.054223277,0.0
blobs,tsne,5,782,8.206645965576172,0.9168215710497325,0.9207029369388519,0.9669181380417335,0.969438202247191,0.7200050354003906,0.0027875900268554688,1.4775927,0.2939652,0.0
har,umap,5,782,0.5797516377543386,0.8959576086351083,0.9068307634166156,0.9364088603433613,0.959404266071123,5.062431812286377,0.009087562561035156,0.316054,0.080560945,0.0014999999999999998
har,tsne,5,782,34.14930976697476,0.8739208940933191,0.8789954522284087,0.9519230194502631,0.96708194431992,9.48694133758545,0.011661291122436523,2.642206,0.59112215,0.0
mnist,umap,6,783,0.6390362821306501,0.8583656091000922,0.8657176981528184,0.9272847857128257,0.9655365691275795,33.984225034713745,0.016924619674682617,0.33688992,0.31606993,0.00035
mnist,tsne,6,783,60.78941631644113,0.8484717801854049,0.8717797696464448,0.9107538814638747,0.9657184905726491,57.111783027648926,0.025188922882080078,5.697545,5.303127,0.04535
fmnist,umap,6,783,0.254895715372903,0.9289875304612877,0.941059511293512,0.9626595583146694,0.9853597139528296,19.816418409347534,0.022826194763183594,0.45677298,0.4349386,0.0259
fmnist,tsne,6,783,28.70394135393415,0.926100461882188,0.9444557049767163,0.9643429879606729,0.9858467679531392,64.79324102401733,0.016642332077026367,5.8620615,5.4493723,0.12384999999999999
blobs,umap,6,783,0.8092472553253174,0.9254961647450262,0.934380924784701,0.9661316211878009,0.9696147672552167,0.9248771667480469,0.0030486583709716797,0.3923014,0.03956065,0.0
blobs,tsne,6,783,10.726798057556152,0.917702119175589,0.9227449107279746,0.9678812199036918,0.9731781701444623,0.9900412559509277,0.0029664039611816406,1.3114555,0.14203343,0.0
har,umap,6,783,0.49997757529888653,0.8844422479943707,0.8996271522574718,0.9359562253611435,0.9583824412403177,8.388771533966064,0.009923219680786133,0.2833423,0.03176612,0.0
har,tsne,6,783,34.51731679603732,0.8783594788590872,0.8876198021300867,0.945771965430207,0.9652968073747443,10.137715339660645,0.010542869567871094,2.864755,0.56241155,0.0
mnist,umap,7,784,0.7021693709237234,0.855160999234776,0.8683951166822326,0.9213870396921109,0.9668423032111686,38.15513515472412,0.02524876594543457,0.30797035,0.2576043,0.0
mnist,tsne,7,784,61.165136291503906,0.8515609851651966,0.8747676672428696,0.9121357497642067,0.9668244471633266,51.842023849487305,0.023138999938964844,4.0189223,3.6701863,0.0
fmnist,umap,7,784,0.32451625021866387,0.9235050541726891,0.9365638663917786,0.9581981685505795,0.983002324352262,27.518919229507446,0.02298879623413086,0.75166637,0.7348345,0.0937
fmnist,tsne,7,784,37.248397744315014,0.9241838257629916,0.9435827411602058,0.9608968846087583,0.9849103080350755,44.709500551223755,0.02266073226928711,3.929274,3.2541351,0.0006500000000000001
blobs,umap,7,784,0.6471655368804932,0.8951556516998901,0.9139832685432733,0.9565810593900481,0.9599839486356341,0.8224301338195801,0.003496885299682617,0.41875362,0.04229074,0.0
blobs,tsne,7,784,11.599138259887695,0.9088034109417313,0.916032580126514,0.9609149277688603,0.9651685393258427,0.9695718288421631,0.0032765865325927734,1.3177557,0.13028455,0.0
har,umap,7,784,0.29397626535535204,0.8982421024593857,0.9061584896717871,0.9428949077206052,0.9585337723838323,9.37931489944458,0.010172128677368164,0.2549735,0.06865462,0.0011666666666666668
har,tsne,7,784,33.254036155981886,0.8791555399078823,0.8878956096863924,0.9495896127607202,0.9680596195801308,9.327353477478027,0.010701179504394531,2.8626473,0.5052912,0.02125
mnist,umap,8,785,0.6963714207240513,0.8610124312184605,0.8648787043454121,0.927548094527552,0.9647546581946558,47.88642692565918,0.016928434371948242,0.26464987,0.2340856,0.0206
mnist,tsne,8,785,65.73441526576451,0.8508906462437058,0.8735703056194709,0.9124550065554909,0.9662062395426049,43.44341993331909,0.0259549617767334,5.0013576,4.5907636,0.00035
fmnist,umap,8,785,0.21992265422429358,0.9297660542279005,0.939417324160716,0.9649067923062772,0.9851225073804024,38.145806074142456,0.023241758346557617,0.27968624,0.25129527,0.0009999999999999998
fmnist,tsne,8,785,30.138816565377372,0.926576959231567,0.9442369870687094,0.9651072910491998,0.9865585949932985,50.46579027175903,0.02220463752746582,6.2913537,5.3850737,0.0884
blobs,umap,8,785,0.526123583316803,0.9114742384537671,0.9108859381512883,0.9590208667736757,0.9640930979133226,0.5800986289978027,0.0035164356231689453,0.41544884,0.07251431,0.0
blobs,tsne,8,785,11.050329208374023,0.9166255574741088,0.9153947591311751,0.9700642054574639,0.9709791332263242,0.8068780899047852,0.0027365684509277344,1.4368252,0.28873104,0.0
har,umap,8,785,0.5065467810307048,0.8913545013045336,0.9045199374799342,0.9339959844267484,0.9565054731883054,5.802175760269165,0.012967824935913086,0.37714037,0.06982392,0.005666666666666667
har,tsne,8,785,34.4242691165839,0.8795105303271633,0.8856620472133869,0.950653549489631,0.965707873838187,9.695744752883911,0.009923934936523438,3.037268,0.6425361,0.0
mnist,umap,9,786,0.7185554755074637,0.8585585361630469,0.8655375134983807,0.9238731943199372,0.9650744113928301,34.43627452850342,0.023350238800048828,0.29916304,0.2699632,0.0354
mnist,tsne,9,786,65.2280553894043,0.8502549434912172,0.8729485382400632,0.9120292120854637,0.9664508746981408,54.43446493148804,0.02471446990966797,5.1649814,4.725642,0.0
fmnist,umap,9,786,0.3539220214230674,0.9281016215992605,0.9381504455981644,0.9623282855566035,0.9837495247634037,22.514848470687866,0.025046348571777344,0.5174877,0.49933434,0.033699999999999994
fmnist,tsne,9,786,30.666246324811663,0.9263309893995725,0.9454724297299809,0.962992740779242,0.985851448778109,42.33943510055542,0.026532888412475586,6.285586,5.738344,0.06565
blobs,umap,9,786,0.6706745624542236,0.8914485513041512,0.9105646987376381,0.9671749598715891,0.9698073836276083,0.766099214553833,0.0027418136596679688,0.43066606,0.039818563,0.0
blobs,tsne,9,786,7.555124759674072,0.9237878417504983,0.9244415160045291,0.9720064205457464,0.976147672552167,0.8550777435302734,0.002795696258544922,1.4810547,0.27612168,0.0
har,umap,9,786,0.31734953937775645,0.8680831440892125,0.8692789009929998,0.9388404828468729,0.9572882111137374,6.254881143569946,0.011754989624023438,0.3025171,0.10858878,0.002416666666666667
har,tsne,9,786,39.2233650880919,0.878322622803613,0.8854788205026224,0.9488680050099574,0.9654048040166601,7.604703187942505,0.009752273559570312,2.9552453,0.5663343,0.0
