dataset,projection,run_id,run,test_loss,trust_p2,cont_p2,trust,cont,fit_time,inference_time,D_dev,D_bias,E_NA
har,umap,4,781,0.5117457957376449,0.8928306948969404,0.8999058682373935,0.9372828859962996,0.9590069199357726,11.726205110549927,0.025331735610961914,0.5345149,0.1782312,0.042166666666666665
har,tsne,4,781,29.736764554487166,0.8766001830606807,0.8825625560331901,0.9513098158759139,0.9665103092643459,22.835229635238647,0.025409936904907227,3.9735749,0.58029336,0.024249999999999997
mnist,umap,5,782,1.2147096744264876,0.8481993103092745,0.8607440828030376,0.9121480898554872,0.9613370077176672,34.2794771194458,0.05453824996948242,0.67987585,0.6630033,0.1046
mnist,tsne,5,782,63.51681484549386,0.8529862699520833,0.8708371477986795,0.916887607639994,0.9668580655899504,63.70112895965576,0.05233359336853027,9.640699,9.151728,0.0427
fmnist,umap,5,782,0.2851885621036802,0.9259700249364815,0.9387651713059523,0.958915003460248,0.983516330326665,19.066850185394287,0.0500028133392334,0.9177931,0.8873889,0.13440000000000002
fmnist,tsne,5,782,29.04993311200823,0.9264000988930362,0.9425076237783909,0.9665020922090398,0.9843353082540786,51.51817846298218,0.023339033126831055,8.988804,8.027544,0.17514999999999997
blobs,umap,5,782,0.5743224024772644,0.8758560123847718,0.8876792023345417,0.9646709470304976,0.9680577849117175,0.8976738452911377,0.0034542083740234375,0.51018715,0.06376962,0.0
blobs,tsne,5,782,6.374169826507568,0.9188752383146988,0.9191473997523947,0.9664044943820225,0.970529695024077,1.1760451793670654,0.0035436153411865234,2.1049685,0.2232949,0.0
har,umap,5,782,0.2953769642386358,0.8992611179634112,0.9070024065115219,0.9407682568662771,0.9603148339840301,8.985781908035278,0.009707212448120117,0.3116556,0.051692963,0.0016666666666666668
har,tsne,5,782,25.449300625391313,0.8775791974600184,0.8804147727102362,0.9545111352009281,0.9662732600314616,10.738838195800781,0.009726285934448242,3.8847792,0.6535719,0.0007500000000000001
mnist,umap,6,783,0.7270917981352125,0.8618224309166426,0.8642992919687011,0.9319508089972289,0.9647083843123743,25.573814630508423,0.02825307846069336,0.6767829,0.6139932,0.061549999999999994
mnist,tsne,6,783,64.69323406982421,0.8543389937608513,0.8706082816538366,0.9185620494012456,0.9651087656696675,34.78322386741638,0.023759841918945312,11.927638,11.505449,0.1036
